Date,Open,High,Low,Close
2018-01-02,63.0769114381952,66.17943837382282,57.98780449812583,58.532360581246266
2018-01-03,58.61100606797507,63.581382684926474,51.67576356675192,53.5276986498413
2018-01-04,54.54733313563329,54.666462307571436,50.141102433136595,53.837255448869215
2018-01-05,57.05484671822783,58.85942525279572,51.3118468063196,56.41519776103009
2018-01-08,56.96849973215252,61.33143560875046,51.1856228611348,53.2045456275315
2018-01-09,59.95581850003726,64.40245167437352,51.9318358072206,57.04333308395711
2018-01-10,54.72121826117427,59.6600688956486,49.45871254189998,52.34553681646339
2018-01-11,58.06566471499504,60.15598469833316,48.681362498008895,53.15432332103331
2018-01-12,64.0776010988075,67.87687805983286,55.12529700807403,59.12888488619162
2018-01-16,57.629365574266615,58.09005156458046,51.89080261773314,56.77832799554828
2018-01-17,58.05922657843931,60.21452058833899,50.35823281994479,53.462151959977376
2018-01-18,57.75697277514579,58.3862572116298,52.50607311740399,54.77535576616384
2018-01-19,58.26372584591648,58.723131557650134,52.377900078395825,55.225772021787535
2018-01-22,58.595608625105896,60.709428090005154,50.87976265311962,55.01448781587066
2018-01-23,56.72658450558652,61.71761869337828,53.097418728785996,54.981560062927144
2018-01-24,62.56385856532736,66.2462775947039,53.696495626185275,58.94095534209693
2018-01-25,63.134691677928885,68.01459217018017,58.05750386774137,58.90913578378526
2018-01-26,56.23269363832798,58.591595590224586,50.450696153890284,55.10260658987886
2018-01-29,59.62771260716352,60.28623503633175,55.49553525879233,55.810651742567686
2018-01-30,56.47229388702582,61.228763976873516,51.799247068890004,53.5759205879354
2018-01-31,60.057617542602976,63.97166473618877,55.17033101420942,56.467720262540915
2018-02-01,59.66574614648309,61.51710041027688,49.893405003754616,55.08793910025066
2018-02-02,57.85909998775462,59.50576345754756,52.87014394138926,54.19714924499264
2018-02-05,62.305913568697804,65.43461509972197,55.511632170277736,57.4586129562392
2018-02-06,58.15127324674085,59.130408254180885,51.327991688013626,55.144029594907245
2018-02-07,61.539991147464896,64.16407057594958,54.34624703275157,58.59332806844931
2018-02-08,56.91684924459216,58.57792503483324,49.39809986877082,54.78398782898062
2018-02-09,55.2247628071331,58.702191819964725,49.98328144123791,55.09125239942785
2018-02-12,58.75038449473334,61.80651802329146,56.22043532602945,57.60104057984645
2018-02-13,64.32887442348638,65.80929855220899,56.03579065801847,59.51674830628042
2018-02-14,58.402901179777174,63.17406485034341,56.53278730956569,57.49550699647944
2018-02-15,63.52538390131937,67.84029534356166,58.051553569103824,60.359061807355786
2018-02-16,57.03596709591845,59.40645963405371,52.368247573610944,55.39631632495982
2018-02-20,59.88672417713223,62.39550366789006,55.86466443700702,57.55281142317567
2018-02-21,63.86277977149874,68.65131969634632,55.33129678481969,59.26533623758618
2018-02-22,57.58323505942749,61.870258097082555,52.91029298463234,56.38675574550895
2018-02-23,62.86211605747919,64.02508009206224,53.30615867247387,58.785533692012024
2018-02-26,62.5103170326151,65.20463868240896,59.44567649664933,61.56041411857123
2018-02-27,61.70415486535696,67.26627997799363,58.40799173497218,58.786185719882496
2018-02-28,60.00943199919408,63.235547899330506,49.716233698843006,54.861874726472436
2018-03-01,60.336083561663415,64.30922988957329,55.17793479512546,59.85815201405819
2018-03-02,57.361014637332985,59.01544264729492,52.27627584768586,55.40414776745695
2018-03-05,61.52968834036775,64.80895894485622,52.87651034186589,58.331776454803304
2018-03-06,61.931026976529985,66.4771387932384,52.769522694974185,58.13923388109088
2018-03-07,55.80204862211197,60.560901561168585,55.12263050387957,55.67236383163449
2018-03-08,61.80264621383968,64.72344028085327,52.84571335917377,56.663055048254876
2018-03-09,59.018725701624405,64.07655602679282,50.064670874018546,53.87622447743077
2018-03-12,57.552342678345624,61.44321674090794,52.2939603638091,55.68325619821827
2018-03-13,65.67611659129925,67.4901577785011,58.08513156298878,61.2764326868077
2018-03-14,57.84295627966684,61.91626765844086,51.16575810990956,56.26475658417252
2018-03-15,55.46271868031396,56.18960717226865,49.162258389569914,54.31678477201902
2018-03-16,59.396272307473076,59.679228634146035,49.91297549350637,54.522363071351194
2018-03-19,60.01120972454797,60.076067800989684,53.739800394531535,55.81312020557507
2018-03-20,59.87643017661851,61.430157814745336,53.86341785983323,58.64596768602882
2018-03-21,61.53695117160828,62.887300605647184,57.55767928352806,59.73779454909318
2018-03-22,60.164821603326956,63.91022876954464,49.91544265269035,54.80666029667105
2018-03-23,61.444234576179,63.025647836713354,53.5125290294869,56.589498945338676
2018-03-26,55.691138580726545,60.45554056391152,53.18448882609226,54.575247806477805
2018-03-27,55.477128948279045,57.40252926899692,52.219794748754154,53.47737970722782
2018-03-28,60.239488361918504,64.80029604542855,53.472332026090825,57.75902234317748
2018-03-29,55.883279399098214,58.093451870413155,52.46724799382174,54.59976844807763
2018-04-02,62.00393392055956,66.08766188730912,55.6529630791968,59.63992421431844
2018-04-03,58.41954249981854,61.499118638990815,55.1559414150315,57.73459242457226
2018-04-04,58.931037555506634,59.439132409237736,54.09929763693596,57.315757546886275
2018-04-05,60.27324867802959,60.404928084994715,55.11246002137506,57.50511380147407
2018-04-06,58.907600431520315,62.75047238796301,53.69188420436331,58.77249846104357
2018-04-09,58.794377290354234,61.614229460848414,54.77578606742259,58.08994764558407
2018-04-10,59.11633456946344,60.044647582615724,54.21291798496746,57.89559514501881
2018-04-11,64.94506952779376,68.93515266755948,57.2219604821709,62.85111184838624
2018-04-12,65.5862217941018,68.33797705437136,58.80428193807925,62.54503560594989
2018-04-13,60.713320767695826,63.98713742131627,53.03979940619547,57.61583790776571
2018-04-16,60.363597121410756,64.81806819461916,56.41410029316917,57.144949834494724
2018-04-17,63.09266428369432,67.9062636516265,56.28813479566521,58.46697622204833
2018-04-18,56.832214165834,62.17768101468296,55.343442876579466,56.129142036923135
2018-04-19,60.141374204602315,62.957719290926875,55.99600080103332,58.296625393719516
2018-04-20,60.072464259790074,62.6158782729838,56.120342169156864,56.67321676580416
2018-04-23,59.65193166589042,64.78458753128936,51.896154349329244,55.02228496786615
2018-04-24,67.4570206825506,71.97770279801247,57.39421968108081,62.37113025324565
2018-04-25,59.235922247393866,60.72829309643381,55.186853176516976,58.188580254018454
2018-04-26,65.35028488916387,65.44829319658105,56.96297468178594,60.424818081288656
2018-04-27,63.05721281634816,64.80956866681723,61.727803208868906,62.831013171688554
2018-04-30,64.40321765562658,66.06908148686179,61.77694460058757,61.877365114885855
2018-05-01,59.77010465154537,65.06892793164592,55.65673748927563,58.860708103275165
2018-05-02,64.44474080434104,66.87365487366998,58.0312006114208,63.10115113433367
2018-05-03,63.127486414308414,66.03485104770425,56.77826888107896,58.689515972266484
2018-05-04,64.0942654197162,64.67066947480326,58.4235343387559,59.274151641397374
2018-05-07,61.11624389341384,62.96400085147264,59.62155765676049,60.17614576519596
2018-05-08,61.80981713643125,66.89037873930637,55.64622759942475,56.59066962017813
2018-05-09,58.47836786090593,62.65111566955845,56.73105620589921,57.94473211782931
2018-05-10,57.57492742783139,60.84392226510856,56.582081885779694,56.74156116969509
2018-05-11,60.89864799820364,60.94207026200484,56.671978331004155,58.909492984325574
2018-05-14,59.73488482307882,64.65603954401644,58.77423636044754,58.93119026520991
2018-05-15,64.74919601105063,67.79017599709695,56.6829447147428,61.60691633264615
2018-05-16,62.638636346662594,63.23568819787408,57.63344267824656,59.86318203698761
2018-05-17,60.58127653508774,63.61432455334559,58.5896316433124,60.12395988705208
2018-05-18,65.94750132996406,69.07559758757868,58.0420707784341,62.50618483582976
2018-05-21,56.25992826626236,59.095600224725544,52.540443594027636,55.979144562625685
2018-05-22,62.29595943719981,67.49816198157697,57.52269588762235,58.687535524493256
2018-05-23,63.09956171252712,65.88062792209571,55.468824865458515,59.14631250676834
2018-05-24,59.65790981242898,64.46760221995396,54.036348936776996,57.56228543682317
2018-05-25,64.04149380537935,64.50868137782321,55.94181547071776,61.50860284960838
2018-05-29,59.266407763366274,59.49122993076079,52.50075808603221,57.53202266231087
2018-05-30,64.70770753190024,69.8545336199655,58.899809315941795,59.66064399488302
2018-05-31,62.761531304055325,64.86086536637356,57.36182007095393,59.24621134723168
2018-06-01,61.36985430139308,64.10188988522047,56.31172972866868,59.63682474906332
2018-06-04,69.30395215770548,70.03426118771743,61.825919455384614,64.1604651272806
2018-06-05,63.48897604542667,68.84058683027189,55.86752774261493,58.34981133825395
2018-06-06,66.7642777053636,70.8652396377215,58.95057187679089,61.99774011454754
2018-06-07,65.91857948470468,69.7328085164751,59.928940460929034,61.264726260229956
2018-06-08,59.479182464624586,61.116839557590176,53.01746626644004,58.38867909676627
2018-06-11,58.27832172641327,60.95185600869579,56.22215533316239,56.603990894701454
2018-06-12,59.297070192311836,62.05043522797511,55.575483642178376,57.83368163744953
2018-06-13,61.493781288313144,63.20128131323033,58.38851719212752,59.18023729865129
2018-06-14,60.39175302520757,63.549039910109926,50.075509398386004,55.41698734367161
2018-06-15,62.93133982624547,64.09875601186683,55.590072529457885,61.22119117082537
2018-06-18,68.67709074989153,73.48537523341545,60.152980571953215,63.899010676757094
2018-06-19,65.92286832881192,66.3060508528172,58.16564546645608,62.77060244249123
2018-06-20,62.56389586516458,64.16483000455338,60.31252735181757,60.895514964198156
2018-06-21,61.729006617917264,62.60674451267596,57.42756226280197,60.70218847650504
2018-06-22,65.73667963135773,65.91851616009049,63.163292153681724,63.88965723801607
2018-06-25,67.12259386926934,72.02885678105254,56.7269854608236,62.39049930812472
2018-06-26,64.98630895951112,67.01715108922093,60.085668489174914,61.67703294093516
2018-06-27,66.66299883116494,72.44498283954381,63.50537121486505,63.51024013408719
2018-06-28,60.35154948708789,65.86077977022066,53.00125462826337,56.8103235004733
2018-06-29,63.20385878264929,68.82752490531745,54.59242696343585,59.46385665256183
2018-07-02,65.01657756681436,68.38541812010013,59.515833128353336,61.19289011860085
2018-07-03,66.82193124574765,70.85619383045464,58.76582123965981,64.30231523913875
2018-07-05,64.60065525500113,69.85722154316898,63.05222331540953,63.25337220212799
2018-07-06,66.76114616478088,70.99671887887457,58.14627476667934,63.71940779376561
2018-07-09,63.48525664249517,64.92325062738759,56.07550755055637,58.409095371087744
2018-07-10,59.35937375295248,59.968932937957256,56.90189675115289,58.395916936696885
2018-07-11,62.95582415652873,66.98192158455781,56.43581722326823,58.96857582661036
2018-07-12,64.8879583379945,68.85992626955918,58.21124340250338,60.92687570292631
2018-07-13,65.89581908068439,66.95404226098533,56.95167061660806,61.711788422764094
2018-07-16,62.4273990961174,64.8577719600397,60.50112178373146,60.89873029566596
2018-07-17,68.52049353020503,72.09768045544533,60.58028898341872,63.4802007957707
2018-07-18,65.51793183845416,66.5273469362734,62.01018858593291,63.726311486555886
2018-07-19,64.68859056498366,66.29235905399338,60.647891047343485,60.884647558918395
2018-07-20,60.22074962940786,65.64222446037499,54.91060448769485,59.85396672510997
2018-07-23,62.50174703387739,67.99437891891823,57.59942321591023,58.495456005135345
2018-07-24,67.64081992634765,68.32981750201512,62.039660273103976,64.81927317358722
2018-07-25,63.309676914515194,67.32372381597318,58.44565533665306,63.180099510398065
2018-07-26,62.79390566823991,67.99421366249477,62.69897595306355,62.79139499614061
2018-07-27,63.34121086331791,68.30293432601488,57.665884543013576,59.97351145076651
2018-07-30,70.31444655804935,70.82592273919816,60.47082924796274,64.79982881287411
2018-07-31,64.06972600920754,67.67183947368149,60.17992758339045,62.76826870285792
2018-08-01,65.25346403215192,68.47856521673825,59.04220674175532,63.0979358063449
2018-08-02,67.91199710051285,70.23203036120437,58.39317706692268,63.19240244883429
2018-08-03,58.81929411415847,62.767822737409205,57.48677274620933,58.38353462909089
2018-08-06,63.867954086628835,66.32002553915068,57.94803437256435,63.22931360239617
2018-08-07,60.7454211259881,62.32163073635668,54.21513615019147,57.15956978297545
2018-08-08,58.911782609973066,63.89406242745025,50.9836029761259,56.46564824737747
2018-08-09,65.04637276925207,67.63497618229685,54.61510388945695,60.135456168669805
