Date,Open,High,Low,Close
2018-01-02,61.9633990805477,65.15615167048075,57.03020584405664,58.8599801629612
2018-01-03,65.47292351465417,68.31698522276032,57.92555488479661,60.861657923623724
2018-01-04,61.981662894084444,64.74636836411725,55.676985272463824,57.73309081596684
2018-01-05,59.08948385871291,62.71577184362859,52.39669826372205,57.30220015188676
2018-01-08,66.28992671249742,67.16558859149629,57.46898992756334,62.674922379074296
2018-01-09,64.14440385336378,67.06883406456502,62.97447289939036,63.231013635491536
2018-01-10,65.13084821879505,68.04150033843332,61.128027317365664,62.903706642669675
2018-01-11,62.24215083434635,67.05115689869771,57.38453163130426,59.27606118298038
2018-01-12,64.47496192432293,64.98786751537058,55.6409952040896,60.350067470889144
2018-01-16,61.07593563043322,61.725882759317514,57.53778468631643,60.54050559421204
2018-01-17,66.48639360287584,69.63669869237867,60.82130113166945,62.80509905695182
2018-01-18,64.83349007404934,67.61462272596938,59.18948860152726,63.316602252030776
2018-01-19,65.90597608572237,69.41099662676761,63.42697227909532,63.880852987797944
2018-01-22,63.544340749713186,68.38068595283907,57.78735523550524,61.953310508167114
2018-01-23,66.46727291656526,72.47067803116751,64.42515486188343,66.01264731331132
2018-01-24,67.147166375366,69.4455010893329,57.55468439036558,61.44421014056868
2018-01-25,65.19453879535297,68.87040338098765,62.62588932240821,63.377166937962784
2018-01-26,70.14659009101257,74.70691986324765,61.6810446454136,65.19840899187565
2018-01-29,66.9414064850234,71.45327306099142,61.00664500146439,66.52598247289055
2018-01-30,66.15998063670227,66.79924669938889,55.8258268724357,61.40088409335343
2018-01-31,70.11787354204758,75.99560761016178,60.774845534155006,66.7696948871826
2018-02-01,70.28092045775033,72.40365097589189,61.710019697094054,66.83723984800157
2018-02-02,70.21111661074605,75.5901622885333,59.843935356327705,66.03559502740957
2018-02-05,67.39688939170485,70.3104605295888,61.87172491037545,63.27790588723917
2018-02-06,63.0456840189584,63.227927882372036,58.799154172880925,62.69801393230032
2018-02-07,67.09835597852806,67.9166156893085,57.14043292121205,62.48383079003394
2018-02-08,67.51585715668381,72.35289595456757,59.3065330678149,63.66332343368611
2018-02-09,68.49609072132087,69.21476999935263,62.745209510237956,66.99906293563151
2018-02-12,69.7446224200839,71.06059801245857,61.36763401855909,65.01094822000593
2018-02-13,73.70713263511912,75.96235391958871,65.75327414563998,67.5213851369177
2018-02-14,69.22109778994619,71.72102771886954,62.61921735664576,67.35507679669998
2018-02-15,72.40381547542283,74.79428459160934,62.26589104040064,67.50171999727053
2018-02-16,69.1860624646254,75.1461398955829,65.29204629977785,66.84236997812398
2018-02-20,66.04113145603637,71.48922796384444,61.25317086147814,65.70515174023949
2018-02-21,67.5123360734977,71.30077872240732,63.388350792826785,63.60000345353519
2018-02-22,67.52725522483571,70.3125094518911,60.735590389339286,65.67376566534487
2018-02-23,73.45500103570437,73.50950148937065,64.0139181377821,68.69352766710759
2018-02-26,69.9271919408902,72.16816513816033,67.74666968088304,68.13431028252118
2018-02-27,71.57541664390162,71.98867800339997,60.13621823356202,66.19977657915494
2018-02-28,64.96006410998139,65.58029192155998,61.59155511569242,63.352916044327564
2018-03-01,68.47164167101766,71.29133137814573,64.8606959377594,68.41529804972849
2018-03-02,67.68092865732835,67.68450527589009,59.897950291619715,64.7713923396581
2018-03-05,66.82871033855807,66.97208753391246,56.06934173682465,62.207925147958996
2018-03-06,64.99242079923786,65.63776029342844,59.24987846142811,63.650823213139404
2018-03-07,70.6094733550429,73.38836380796354,65.69353936422671,66.84797701193631
2018-03-08,69.6860279441571,73.53727194005864,62.74652889562547,65.61454199944379
2018-03-09,66.85996950610497,67.32105105743899,59.714969580516396,64.20924740453172
