Date,Open,High,Low,Close,Volume
2018-01-02,2.9240834024842823,3.053051755099732,2.7937772969173302,2.9008882074763287,50000000.180677906
2018-01-03,2.7380411881735753,2.8051824504140415,2.468051717473803,2.6855081484006456,86121993.54863179
2018-01-04,2.957338757964646,3.166111132597111,2.6414583317165556,2.864201993822819,57358388.13072051
2018-01-05,3.1344143825000153,3.1389757027162335,2.6652410668632593,2.9067322314434425,63849358.45852738
2018-01-08,3.074740654992145,3.3082364354610636,2.9465349244827816,2.9610468732919455,128243953.31042497
2018-01-09,2.8365778504321355,2.893843865293116,2.3742609134790396,2.59556865991179,134163896.24605578
2018-01-10,1.773936996992677,1.8356039721351511,1.608008279003934,1.6729231623917875,326890161.8672164
2018-01-11,1.7308284179508622,1.8686873548645797,1.5876115131191706,1.6551466145784484,322182906.258227
2018-01-12,1.9394092304478816,2.077708339607583,1.7188769805204303,1.8873612618771967,280043104.10385936
2018-01-16,2.375391718293301,2.4834470922113057,2.0493043362370034,2.195044182382437,237388767.83412808
2018-01-17,1.7246103645416173,1.8418906049691932,1.6560118077660653,1.7084867345361174,375828862.64735746
2018-01-18,1.8649240358947132,1.9531488272839461,1.5885425148088606,1.7146588592966674,452892486.57007194
2018-01-19,1.813198536345236,1.9033135173097757,1.715305661321645,1.7160174598405564,416863642.5235715
2018-01-22,2.146217382167626,2.16149014169403,1.9918682596243207,2.0034777686466634,343566146.2976399
2018-01-23,1.4907775408090709,1.5712866750630434,1.3379069009027054,1.4583719988192632,356921928.6451447
2018-01-24,1.9699287413189301,2.0652039601983847,1.7569313591996218,1.9033683097872984,177304261.43312714
2018-01-25,1.827981679156053,1.8604422343764173,1.5874453938781905,1.6882979100311624,249724773.3291611
2018-01-26,1.998539604782697,2.1640245681031827,1.8731396196045935,1.9498289545201937,165305741.34784067
2018-01-29,1.3796678426659008,1.3941361863599664,1.2290763597576844,1.3321614373332256,423035379.65367436
2018-01-30,1.6465625092319234,1.6629310981240184,1.5815854166307806,1.628040465169746,417979425.20665056
2018-01-31,2.414779855521294,2.5965605233250666,2.124312017960698,2.2587498244837327,142601015.42332444
2018-02-01,1.6673271384747113,1.7358030215292322,1.5578755987041248,1.6272081151624311,344979890.67434347
2018-02-02,1.6570873535056005,1.7043336914191565,1.53874780974509,1.5749987144984052,218303377.41411036
2018-02-05,1.8716847312736329,2.010923678868592,1.70342710489618,1.7243835660862228,213862845.5299796
2018-02-06,1.849534851835844,1.9957357588684803,1.7302867163113154,1.7531208197672525,128096088.84670281
2018-02-07,2.4094340379387758,2.582916169988879,2.265943679997581,2.3004708646089953,241244121.47699353
2018-02-08,2.714214536180268,2.872609778742482,2.5692625131238778,2.706773124418819,407956148.53076816
2018-02-09,2.7785868113290815,3.010465288439301,2.4675298412770053,2.6206165058023143,480873340.5580913
2018-02-12,2.8226776221925847,2.8370426189209663,2.324908527316958,2.5736024073611734,285830252.9086319
2018-02-13,2.8027503613572584,3.030471478543922,2.491444604644263,2.569958142120178,449980898.4811565
2018-02-14,3.8210229303505012,3.9298432808039436,3.4583841310878123,3.655609927284374,281391081.45300364
2018-02-15,3.1723279571868686,3.304695600448934,2.8644030922128696,3.0895016611660244,497143314.11582935
2018-02-16,3.4224861817141297,3.697291173620946,3.048782369160318,3.2042091078590764,304106954.4802403
2018-02-20,3.3341509740201403,3.5857814675284447,3.160073990291919,3.2926373131123836,250767842.17637658
2018-02-21,3.5434243071796168,3.790816892342121,3.1730475827370044,3.347334647549003,177576898.07126004
2018-02-22,3.9563639130773045,4.1892254310612955,3.648722713422776,3.81932818260796,436242589.4351151
2018-02-23,4.079440010406438,4.345107833867225,3.840830266438554,3.9880263469652117,456258327.3735249
2018-02-26,4.389623649913594,4.408787370956868,3.9078127253481703,4.228002492492973,247123793.21831697
2018-02-27,4.968535408971169,5.2124571460167415,4.492374999862577,4.7816459919291585,272954614.07118404
2018-02-28,5.581831323136884,5.736682446490755,4.7713387114471555,5.2563212289379635,209914295.72127765
2018-03-01,5.311623794708359,5.369130141712327,5.015016995527685,5.137014075034319,464452907.8375436
2018-03-02,5.676851924591042,5.905586146979501,5.130871593063632,5.319522468762445,248325741.32254004
2018-03-05,5.673933072559889,5.699535980562616,4.912987285537839,5.407160378281133,323458062.32847774
2018-03-06,6.59608908530042,6.924342289256622,5.923300999486413,6.141453988570438,219105017.56719533
2018-03-07,7.448928701898372,7.914957519903849,6.38408960768219,6.938884321238432,325394069.50984776
2018-03-08,7.1059086566686,7.37505189449945,6.852833217295451,7.020158080861598,292873310.69263595
2018-03-09,7.822969905388296,8.41278494366691,6.9830210428123065,7.243719789236826,213296569.28014004
2018-03-12,7.587437236641642,7.902665057369779,6.956974391590249,7.388636788439614,399196515.40387547
2018-03-13,7.38632674790376,7.99659567461501,7.1305769565512485,7.276678493630973,420350535.1526343
2018-03-14,8.396842361377173,8.607846921617933,7.6140403839008055,7.786919297447972,404145487.96354306
2018-03-15,9.155985710736278,9.28600854347898,8.609603201386163,8.67243042193016,436591458.0085784
2018-03-16,8.756365888914642,9.103523604455006,7.785260442821216,8.22967706603847,221640062.58541626
2018-03-19,9.547094773271674,10.379586713074639,8.916827614017132,9.017430974976632,435406503.58103335
2018-03-20,9.722462599760178,10.545433004303604,8.871037524799364,8.96649628005382,293598560.37104833
2018-03-21,8.778318079564503,8.83816394802434,8.070758163926637,8.646018987651065,153074662.18484092
2018-03-22,10.23459827110098,10.342781960886398,9.123943772637645,9.325119949125465,166092141.28411695
2018-03-23,10.238046846850201,10.882972039773778,8.73778039686806,9.46001255996662,183130018.07828093
2018-03-26,10.334664308545685,10.788623587343297,9.615853072185761,9.864331808281593,254294119.69370496
2018-03-27,10.246872548763887,10.940681317038067,9.263831397767014,10.185287139522279,484892515.54036915
2018-03-28,11.511588615452329,12.29005531262206,9.506645724176044,10.496355383286348,368943375.0666678
2018-03-29,10.460430727813085,11.384857136784492,10.127906049521725,10.406134471732447,345742107.70831335
2018-04-02,11.380871155836273,12.25878171883194,10.401439775678197,10.49868536451514,378058519.5518457
2018-04-03,12.291409899542366,13.001189980849878,11.470825225959405,11.503327213887555,320220409.8989694
2018-04-04,11.962918443842417,12.763679169225771,10.718318647206306,11.495066417038695,172865146.84830713
2018-04-05,11.719398858953564,12.226474949249543,11.154101312538884,11.218941280241648,254437051.80845308
2018-04-06,12.975581341141655,13.854027019013643,11.279015714210864,12.326270978762405,495288093.92479885
2018-04-09,12.252783385100079,12.506902290929075,11.635048868794897,11.720569883368357,423439646.2999832
2018-04-10,11.088888059895659,11.491814323738977,10.070441955564707,10.907554034144104,340214785.81297255
2018-04-11,12.23354479028758,12.557371529072904,10.850764231730915,11.350192666495504,205104163.13992473
2018-04-12,13.660967415985764,14.065848025200783,11.603530844029638,12.699654091136077,297370119.6945652
2018-04-13,12.806314123836271,13.161712894471666,11.324629623705443,11.949962257092055,438240600.78269726
2018-04-16,12.43670813387424,12.897167886901375,11.357331334648997,11.58863730049146,153331047.78493744
2018-04-17,11.846356619731855,12.128166265874276,11.820875845644814,11.835807237230679,468184319.1163639
2018-04-18,12.312774868278655,13.466968668010411,11.485752971405299,12.150195103134102,235618803.14239067
2018-04-19,12.417663692664938,13.078554643452424,11.317548334799547,11.541998992977673,218122826.162058
2018-04-20,13.008607467499347,13.800896889346378,11.5574340804432,12.417060886557561,156282027.81138742
2018-04-23,12.744900789829238,13.072489433826325,12.433780034112608,12.463993760084389,173959623.32249576
2018-04-24,12.344165191635867,12.481690169050825,11.148056015710686,12.059763600203286,109576146.71585426
2018-04-25,12.99455628463063,13.823020981142333,11.479382026171951,12.142180909399162,203895074.05704457
2018-04-26,12.788246556852387,13.381780357366573,11.90650330688949,12.120710095832335,90042536.5189473
2018-04-27,11.655238702495843,11.684667435662266,10.711675139020425,11.489666529443927,75492029.82965119
2018-04-30,12.619190814184536,13.464105666678938,11.181420440884505,11.791639336418246,50000000.28932984
2018-05-01,12.11284517489663,12.60571529320022,11.528144279223094,12.04393315306858,76224666.80337891
2018-05-02,11.569548370337463,11.992662762016664,11.255860142077344,11.528468890291313,130827619.57187319
2018-05-03,11.758844129946633,11.775914368887522,10.85733154862204,11.379869464122658,54436567.671607114
2018-05-04,12.284770354930062,12.39628045216155,10.942161824866998,11.87575778737034,50000000.557996266
2018-05-07,12.084545068680722,12.612976168749501,10.606909121983364,11.247238903993681,191781819.21712992
2018-05-08,11.89816320406641,12.512046442693126,10.308210355760332,10.913974305874952,184893848.01626205
2018-05-09,11.568262438551546,11.830304665368395,11.170168435398349,11.229334807842434,88200114.6317878
2018-05-10,11.19793482924832,12.139629501034076,9.65715543893239,10.629436609600365,218123688.93751818
2018-05-11,10.188055407750678,10.281430621376206,9.887195347946522,9.945609835605763,227175015.67545545
2018-05-14,10.832352626047884,11.741402400407189,10.264157459534527,10.290932583376755,204815313.11097336
2018-05-15,10.692882296557059,11.603534259634147,10.096269243428221,10.655689443945622,121779453.00811975
2018-05-16,10.65636805043955,11.342361869189205,8.896166048302513,9.789965831326402,164734260.68890285
2018-05-17,10.811921109113438,11.258194353985282,9.450137239002053,10.258119704821407,116207959.65544838
2018-05-18,9.948200005516195,10.365720871208303,9.100696672645194,9.191220301820785,327204527.1494132
2018-05-21,10.014167125107193,10.557797732307296,8.843076909218885,9.414737415913093,424570689.8481757
2018-05-22,9.600773375283081,10.203440370440564,8.2370760618114,8.952877569297009,405927952.384676
2018-05-23,9.956769827152927,10.593385884278296,8.796376507635358,9.13206232377452,191536544.6883784
2018-05-24,8.691611067016614,8.812890008228317,7.71022257919414,8.502137197157055,448072589.821865
2018-05-25,8.49056007597203,9.26921117921924,7.693987086162816,8.24917256166277,375215950.28967214
2018-05-29,7.769553067960508,7.7736851397680935,7.681063592184055,7.718500424922776,326829992.061075
2018-05-30,7.59573895403366,7.786487313896684,7.19187428563157,7.273313461081359,328830107.1085939
2018-05-31,8.263630019357013,8.432450722463809,7.4919362882117495,7.606130500828992,258105924.72193968
2018-06-01,8.004868532504306,8.270963044749085,7.239678847723212,7.449289909761745,272259352.92516375
2018-06-04,6.675051768446044,6.6912466342493575,6.120728961802422,6.405458985060924,267369562.4968204
2018-06-05,6.147829390866565,6.395508724769872,5.558720124903919,6.034582607029907,345060125.5985192
2018-06-06,7.6415339418138775,8.201233574226556,6.430724808575591,7.0342389793372355,424618804.70916295
2018-06-07,6.096387205795418,6.475590142480755,5.208456591052723,5.565997317854997,461815837.2566384
2018-06-08,5.545594439273508,6.030792941935751,4.850192882843579,5.380871821157042,408913243.2863934
2018-06-11,5.092650664165061,5.4340053129847155,4.742382147968775,5.074503647962021,482953622.7440993
2018-06-12,5.52995575484222,5.914919612586111,4.899002110788135,5.0915096206821815,226206474.188001
2018-06-13,5.252675466602079,5.455027288626039,4.9727974697116455,5.230873534633374,200690354.1771986
2018-06-14,4.527761388308904,4.811623078291308,4.174806112313735,4.228320769376878,481920441.7489494
2018-06-15,5.127588219580896,5.396662127333961,4.708200047182511,4.918913048065654,450812092.31142455
2018-06-18,4.773822444615016,4.837341088903028,4.306758013638883,4.41210901424493,374143005.0014595
2018-06-19,3.900905895657667,3.9577144752629847,3.51926017588744,3.873818115039993,477409877.5142046
2018-06-20,4.356747122674416,4.386509184683343,3.8060504450202353,4.149785495867919,208733451.74427563
2018-06-21,3.378358935351433,3.677632360293856,3.1290586811307755,3.292228556124109,448479423.44697237
2018-06-22,3.630086710939895,3.873908300974006,3.0872502480321176,3.3885806739967257,298270400.44188976
2018-06-25,2.830228174983617,2.9404735474761075,2.401492998981787,2.5915018040873306,260555606.3897495
2018-06-26,3.3597357122338556,3.6135090508439975,2.897675672833593,3.119177802991145,200580965.1765429
2018-06-27,2.858603705726042,2.922799163072731,2.582998962831451,2.675804831094425,207969315.58231595
2018-06-28,2.547951588573767,2.5719644630138285,2.2519502505920204,2.327262360058881,342981730.54934394
2018-06-29,2.7003233460761598,2.771745364591041,2.5005359514657637,2.5483207738786917,384818192.48238266
2018-07-02,2.672863762347945,2.876916840616123,2.317615303168906,2.4444557588583953,409715555.0564501
2018-07-03,1.9806209271218131,2.1235416409798793,1.7213734853150497,1.8354520413001427,409473817.90131605
2018-07-05,1.9115841993916294,2.040057258015528,1.883814108414961,1.9058934426151168,444310016.6807404
2018-07-06,2.014560970847572,2.11689740213496,1.7593740239384874,1.8624794815605499,321611747.061172
2018-07-09,2.0495853129776176,2.22966636574883,1.7122354793480068,1.8915000259305876,326867658.7726455
2018-07-10,2.494296824441993,2.5967809068604693,2.2510512114455334,2.3198329468669754,150950692.9433386
2018-07-11,1.7832705281180785,1.8440339055609305,1.575520429009711,1.6985176528066797,300254711.9524376
2018-07-12,1.3414148846913903,1.3857656624669261,1.195633847185368,1.2267443469982493,385262684.7412225
2018-07-13,1.7412347978024425,1.759103477984426,1.557212151212298,1.6471567791646544,181015801.65879986
2018-07-16,1.5979902750274542,1.6960820822945437,1.4654708173211561,1.4962801215111314,350444145.39253676
2018-07-17,1.3106267550926176,1.3235560425851232,1.12315200706843,1.2078180461439842,206199727.40080953
2018-07-18,1.7172569541376779,1.8614383813303634,1.5154488180749262,1.575655953761365,479745055.8418153
2018-07-19,1.3347305840205683,1.4212264715346203,1.1534976678494617,1.2598716194367265,206822782.52958298
2018-07-20,1.366270874080794,1.3842005424376067,1.2473494138645338,1.3345241874677602,211372817.90391847
2018-07-23,1.896062440646272,1.9391235856882874,1.651740822932012,1.7930661946414383,391732255.365397
2018-07-24,1.871657104569867,2.0295471588493226,1.7367012449941994,1.8274593519782132,109996876.91074651
2018-07-25,1.474649725964266,1.4802632314636963,1.2958422731582646,1.3790950875785069,455618342.6521296
2018-07-26,1.7541391814187213,1.8615201182125007,1.6081008300801858,1.6441109140855408,108999341.8694596
2018-07-27,1.8976461736086707,1.9853796241729085,1.7533681553758773,1.8013916265359864,68308483.3917599
2018-07-30,2.6291650144023615,2.8611292080566004,2.4754240833240013,2.523455214356508,320793450.1194695
2018-07-31,2.607460943585695,2.6890933083579864,2.5264590191075995,2.527761447215733,330420542.02962744
2018-08-01,2.5020919723671313,2.7117631387070555,2.355001586154098,2.4268111756760793,242141238.61745027
2018-08-02,2.602923381359868,2.7758867793290545,2.316173458112208,2.4419258657915455,257369821.01921594
2018-08-03,2.91738483744032,2.9785470313208426,2.5814233428131392,2.711756635305457,303501847.1421343
2018-08-06,2.6523685091775993,2.6821702227043156,2.34388085717047,2.4419148106814994,457127658.0867241
2018-08-07,3.4281218260362385,3.689912672731209,3.149263808814747,3.3311516612757415,354660223.74283814
2018-08-08,3.55042470652053,3.735838535517448,3.2546509819000127,3.5399380767788124,292031405.5276722
2018-08-09,4.0242633380172945,4.319249045623065,3.527766311289006,3.7125187866963687,252604078.1071543
2018-08-10,4.242471549648304,4.487010283253984,3.604433890504368,3.897131520051667,430431753.2926128
2018-08-13,3.8599887839258717,4.066646847966587,3.630877909724952,3.638550592997719,466148714.1107551
2018-08-14,3.896886540563058,4.072710893161372,3.5416041922101593,3.8140172151625094,381590174.41875875
2018-08-15,4.952682246211393,5.363333699707496,4.4065264900681616,4.869102031154598,470216064.50410503
2018-08-16,4.520628926751388,4.730099177303347,4.211059254840631,4.44255205761678,291024641.89966327
2018-08-17,5.155929947393912,5.486120814762856,4.6936835816988225,4.943461729243997,263431533.2436137
2018-08-20,4.8846670677833055,5.083500938141572,4.101783532276226,4.504457755236365,448627551.4702939
2018-08-21,6.157977766989276,6.675654410868867,5.593573382481128,5.859580341816643,267421770.8785383
2018-08-22,6.673084438009267,6.849954140673257,6.286501536073104,6.4630663236017165,358068534.2896695
2018-08-23,6.442661015016877,6.735875331960553,5.858092355663192,6.061265464546086,278344656.32475096
2018-08-24,6.579780800237094,6.626983772182015,6.030087695280191,6.082111703824196,494487602.78911537
2018-08-27,6.438672714582518,6.853785783396962,6.020800379287911,6.321993937526324,253520394.0524528
2018-08-28,6.43790918075822,6.491484971911942,5.898327383775466,6.320605979798028,265921979.11483842
2018-08-29,7.723057125664959,7.849992620292594,6.583267427097339,7.2395717208203045,221698901.6677233
2018-08-30,7.3991050312144955,7.580818335618123,7.169352633350405,7.184813155412892,204961173.83298767
2018-08-31,8.268909527356708,8.889312583838397,7.299186877634648,7.79549034174582,369531991.5833235
2018-09-04,8.964350080079642,9.636439933003427,7.993869776240126,8.240087210954401,232484305.46804884
2018-09-05,9.121116409189359,9.858706681358672,8.227916852766997,8.412754161218732,225549719.58925492
2018-09-06,7.845096836740664,8.245550335297192,7.608584308651392,7.707155528843722,260351389.11043203
2018-09-07,8.096050808892064,8.603910277868659,7.5210590895668705,7.999638093647695,333648332.08223367
2018-09-10,9.210455476826075,9.769675689253232,8.449420981652572,9.118195618291923,486406602.0794233
2018-09-11,10.347876463466969,10.862770081422886,9.218267757994388,9.646630540829804,184259580.82780927
2018-09-12,10.095218196165717,10.151383194233006,9.460578226007044,9.607283309161783,428329941.13510513
2018-09-13,9.75156103060958,10.62207799009167,8.405328260217644,9.293255047009547,155912200.81616715
2018-09-14,10.243482674042003,10.78856230728524,9.145489790771942,10.047675256615658,231551212.53352767
