Date,Open,High,Low,Close,Volume
2018-01-02,63.85549823951978,68.64229073967988,59.87524199092734,61.37923108883418,50000000.42540336
2018-01-03,72.24336866521506,75.27038359207704,63.837015967324646,69.79922479785203,159517373.3420064
2018-01-04,83.38775348325457,86.75003869037681,73.83699564866251,79.88594985367652,159946147.21749544
2018-01-05,74.54779135153092,76.76298929934536,64.72052591908975,69.7135061184799,50000000.68731678
2018-01-08,83.61043457344893,85.430865066819,75.39020257194711,79.05578820225891,216021705.91270354
2018-01-09,69.38447350974532,74.29367625471278,64.01719902961635,67.04893351520847,106949074.71480332
2018-01-10,67.2081557073101,69.58910907168053,64.12041773412801,65.58003167743296,118622289.16888735
2018-01-11,63.88118614690449,66.38342401826893,55.50625232375901,59.757666483103904,434968824.2648066
2018-01-12,68.45682254892151,71.27324199704597,62.78877884274282,65.10891365318318,122039409.26909144
2018-01-16,71.77885115870284,73.45647814859932,61.65197250858054,66.78649702861196,67602199.86458257
2018-01-17,69.06825162998896,75.33517442694038,63.15698680693076,64.21236104672698,134952773.573119
2018-01-18,77.01755431710173,78.77643134040075,67.17100889841738,72.42857176995085,134756016.8614643
2018-01-19,74.94133967029393,75.97228811899674,66.49143440302797,72.21358491583356,102092267.89053476
2018-01-22,66.30061631216964,71.36944503074389,57.481824662030604,63.04464435057575,146392938.37834647
2018-01-23,55.71468540207677,59.745510994300176,54.69584859832624,54.80188185604015,483357575.9316318
2018-01-24,62.515043879066205,65.45537737649181,55.46815825687226,60.04230276010129,446935397.88073754
2018-01-25,72.96035326368504,78.67255342343634,71.51426383961768,72.22452496507506,165359723.12621015
2018-01-26,54.29327403753593,59.182126926283246,49.13944466387484,53.53223191203688,410456838.5254843
2018-01-29,85.4410420296154,88.10919379942959,75.68033680984809,82.08681493696942,375284666.18614244
2018-01-30,57.35454013081994,59.42229080532776,49.623705173635784,54.78276233118732,152211743.40315655
2018-01-31,66.86549558690713,70.02165013787015,57.46134796958996,63.1244823619284,116217318.23477085
2018-02-01,74.42050535128733,80.03875998546208,70.25759411575325,70.84828331237699,110546058.56956567
2018-02-02,63.95169124737913,66.10855458245702,61.28912208239491,61.47631752074823,129154672.20894866
2018-02-05,79.85589160401412,83.12067718628091,72.07236520100089,76.24949867690263,297699286.2829877
2018-02-06,59.44002887567234,63.73615350308667,54.54960593756259,57.07121583687096,211817118.7112465
2018-02-07,57.57833987445167,61.60308914960048,50.90915572665345,53.70484753204685,157785618.1519371
2018-02-08,67.21037746250069,71.0757281942473,62.737644676984765,66.37155869220152,120725958.7697039
2018-02-09,70.61109534105394,72.08264868364238,64.7779652359643,68.23295346795523,126537974.21870756
2018-02-12,83.58065767451056,87.50982272076934,72.45805467106824,77.85557786374883,214366055.65605897
2018-02-13,85.53656482631878,88.5367117062249,71.43216319245916,78.40312626480598,331729323.9132926
2018-02-14,63.33189767351202,64.4762818815789,56.67775816399383,59.27195945367965,179031808.2106619
2018-02-15,72.68275395525643,72.98301843027329,68.38758011745011,72.08283358262696,185683130.9432727
2018-02-16,78.5443129431794,82.60766932288504,74.22782442123142,76.28243262348717,214191061.9931109
2018-02-20,66.50502727979767,68.65597093835117,61.355465632318506,63.25280230572593,117613847.18073869
2018-02-21,65.39190899636671,67.47153689221453,59.49272327313064,63.09816577137738,152777361.35454386
2018-02-22,79.02119647367628,83.20054737704184,70.52791082769156,76.04512737426595,259888020.70299393
2018-02-23,64.79499544058997,65.59010370002657,58.26357959742609,60.73277919414697,229310226.16429985
2018-02-26,58.13396727757007,60.44577555329656,49.86196710482452,54.1890649423074,467604228.21370906
2018-02-27,62.95344702125691,63.31083474529174,53.96295926039561,57.801173105588845,318307407.8766275
2018-02-28,62.06983081182753,65.67806791077687,56.54446455417675,56.95179969587376,431535267.63899845
2018-03-01,63.864898251203144,68.39272102843736,59.76136031021656,59.9094859900261,114726415.00547364
