Date,Open,High,Low,Close,Volume
2018-01-02,119.72325455351313,120.960642396232,112.2675943711549,116.09097064806207,50000000.16767803
2018-01-03,124.58642575916552,132.12860154925474,108.01249956390743,114.64357920611988,50000000.314292
2018-01-04,119.7229509243297,128.95759110338713,110.33855086659521,112.9177458248513,62470422.4115997
2018-01-05,120.08919654825617,127.53876196500131,100.75106081629583,110.38813027667285,58741855.49041582
2018-01-08,114.2012610079383,124.303483268506,108.32835961151214,113.42082371711322,50000000.241440594
2018-01-09,113.54082776489906,122.70706131328022,102.11983279027471,111.64825651313328,65019856.10436273
2018-01-10,121.44734974463864,125.23166160193493,111.70779112448743,113.73394682784112,50000000.36564756
2018-01-11,112.32645863803307,119.96993737585227,108.72239082896941,110.86269760626554,81485682.17816061
2018-01-12,115.25493182768659,118.95493773515281,101.88396757528454,111.0289435166804,67586520.31186396
2018-01-16,115.76861783460427,123.95719455595567,108.41187027912702,112.07879129411947,50000000.23842982
2018-01-17,109.98825541218682,115.61859600980918,101.55034910023105,105.14450635298127,127188773.2460931
2018-01-18,114.28022167166795,121.86922199683303,103.14446380546285,105.33378142589204,133887562.91794007
2018-01-19,115.70876914949332,117.89909208861421,106.2993278079013,111.05406384455122,50000000.03199118
2018-01-22,117.2799234207108,125.0347972259241,101.83668296972994,107.71160285008125,87931350.70388398
2018-01-23,114.01795120483001,114.46347500338585,100.19153215658969,103.97549056622435,121850881.50746126
2018-01-24,112.14015629932793,118.03309402747796,97.03002421275266,106.11094493967104,157330623.72437418
2018-01-25,104.74016131975428,109.48750527465876,96.62737992104199,102.99625126432056,114456161.76798028
2018-01-26,110.11743676239082,120.10037395416666,103.86924629447746,109.01969847484136,50000000.954121105
2018-01-29,115.73079449742153,122.69880930838438,103.7065217918509,109.60603601883278,50000000.857755065
2018-01-30,111.43830053811318,119.86791546766878,98.65330568648662,104.64806748682976,80720440.9130162
2018-01-31,113.06713891586043,113.10653058477725,109.30665056177152,109.42863558176607,50000000.31062576
2018-02-01,110.23242990046283,111.71591544730535,98.18580186472659,103.52620951729395,103621776.64437671
2018-02-02,107.93466179598396,115.59004833674726,103.45033031919849,104.09890777496808,150549599.55059668
2018-02-05,111.18180637583171,111.23693298029285,104.18873229614256,106.86417334656527,58605466.94609374
2018-02-06,101.43853172459299,108.44193716537184,100.6092998369132,100.67908420220185,141341056.35008043
2018-02-07,105.31180324108692,112.81542681849291,95.0087624118367,102.79149687538154,158429446.9606976
2018-02-08,112.74258091924291,119.34364189933285,101.19451715375973,107.75349033042478,50000000.78569631
2018-02-09,109.52766222757116,119.4073794489737,99.22328309519814,105.67556598000073,50000000.32856476
2018-02-12,109.53733012111047,117.789416520923,103.21955314322888,106.35338207223379,50000000.564765684
2018-02-13,106.81657339922202,109.36095574787797,101.05050936942385,104.68321258981456,53359489.679221205
2018-02-14,109.94765653698745,112.7155291581665,106.33665889715735,109.17154626184951,71513109.11738397
2018-02-15,103.96336235864922,104.91178140148673,93.71178912961365,102.61058554411032,111546395.85392243
2018-02-16,115.349298349923,122.34897191003364,98.29948564981036,105.45239152749849,50000000.00375054
2018-02-20,107.74524469674296,115.6395839195744,97.9859985383475,102.93496730278726,93389575.33351429
2018-02-21,109.499407219599,117.36239420110579,99.6550418252784,103.26686752397566,87210526.87262693
2018-02-22,114.83556057216566,117.3945488794491,105.82265477321855,108.04149547943793,111535123.09866396
2018-02-23,107.09356693783566,113.23660240871624,92.78897661199892,101.10129667862643,109166208.97002506
2018-02-26,106.67349686911959,112.56443020016388,90.70436657965105,99.43316760135569,109519014.38773634
2018-02-27,110.29839286455683,111.34103341654807,99.2723183484491,103.51536703652032,60264642.40009408
2018-02-28,110.24872804998145,118.0876607961589,103.76268215088604,107.12453739084508,89611435.86396194
2018-03-01,106.20104956687138,106.77609842887297,99.80894495969645,102.16590118747,54471972.577143535
2018-03-02,111.37310715989555,121.29365616280079,103.23469360791263,108.0240185707442,102015336.41766638
2018-03-05,112.88298930391873,121.92591422057349,98.18131352660635,105.53191936492868,50000000.54331929
2018-03-06,108.773611484948,109.33565002693214,101.83787506625117,102.25077223992798,89725702.25918123
2018-03-07,102.95332200369485,110.48484372143804,100.30856842358855,102.10442281843964,66594044.93977757
2018-03-08,110.99139164781195,114.10147979115749,98.65303396400338,104.14627844222802,50000000.43421989
2018-03-09,114.23263689569478,116.2445465127143,101.32800031321932,105.55136912809303,50000000.96453313
2018-03-12,112.52085831337477,117.11540191968564,96.04620765239385,105.11907236251709,50000000.05503805
2018-03-13,111.09534544043676,113.49041500516378,93.61603417291099,101.51042000794001,99426202.72781566
2018-03-14,103.75875574393518,108.28651389412414,101.99526882696644,103.38802472256202,50000000.146952026
2018-03-15,106.88371660291277,113.13198284169782,97.87420433847426,106.80734316689227,67417933.45014891
2018-03-16,107.34622304232283,115.15717606270482,93.0624843635747,103.06617162165158,50000000.252239704
2018-03-19,107.69162852720767,108.75904416690965,101.0193772203799,103.38166372832364,50000000.06212774
2018-03-20,115.8698975105675,121.03811371289689,108.71156125635922,110.35947321958771,124069452.07398422
2018-03-21,108.92840942453915,116.81050553267302,103.60782020378164,103.93933803177914,50000000.97193571
2018-03-22,104.74562823873781,104.89556776463014,94.35673444713204,103.26540742435152,50000000.36545087
2018-03-23,117.88803980993367,127.99252985979378,106.47145585113945,110.96038709040467,135980315.88537675
2018-03-26,111.79110419002794,111.82983875079984,101.71138276379747,108.6037242443346,170350092.49643975
2018-03-27,114.44952261528972,122.54722181390474,111.24810893713725,111.30549377924858,140236593.84727526
2018-03-28,112.23030786781555,119.00327835254294,98.45239346763636,106.70793250059748,52235745.18393779
