Date,Open,High,Low,Close,Volume
2018-01-02,6.774548758181033,7.120781325656209,5.992708431084807,6.339390717411262,50000000.937299274
2018-01-03,7.309136863477434,7.856918282668361,6.8000768499593445,6.984965913877733,150788615.86624163
2018-01-04,6.382369062156618,6.5912385273160785,6.29663408456766,6.305366564936246,105393941.23414987
2018-01-05,6.902176110622396,7.19337900955116,6.162924507387815,6.567341356896893,50000000.60595062
2018-01-08,6.266496548192042,6.772702798648247,5.689206023453052,5.816183269691338,150505786.34683508
2018-01-09,5.55832687942039,5.7194237779767585,5.304968024767655,5.332193005640471,353339484.4130066
2018-01-10,4.776433869973051,5.047107779887489,4.3192496374373075,4.601735457169641,191538706.45124358
2018-01-11,4.51341348303672,4.715473615174927,4.43836590395501,4.455307554183418,318737699.8714217
2018-01-12,4.665582599692894,4.666376279167629,4.016912956048708,4.431503139839155,255422421.97282386
2018-01-16,4.311897587316468,4.681801831001786,3.61853510343328,3.9664830094265517,344335558.02924526
2018-01-17,4.0623346274104675,4.2352231253984876,3.6830030230893738,3.9276585258299788,465050208.44037575
2018-01-18,3.610243341598396,3.8595290609126556,3.398065518171579,3.444464794595963,162697502.27487546
2018-01-19,3.720948579095971,4.004028597420735,3.3268274028947658,3.653609251717245,353141803.87914735
2018-01-22,3.4112736222257265,3.5815119176190153,3.1538805304725086,3.2345148663043264,475319183.5326283
2018-01-23,3.6817570952202443,3.9273402463698206,3.46537551825247,3.5087868356105254,408886952.94619334
2018-01-24,3.3299380977402917,3.5204776352709244,2.8475197404552937,3.127873408993405,208034031.70517713
2018-01-25,3.29949608664492,3.414106752669753,2.8840157975098837,3.1022197382546075,265843112.8241442
2018-01-26,3.207725824055459,3.3944233061848226,2.7822602731224397,2.960602196676904,263461658.61164743
2018-01-29,2.2766677272314664,2.4479122621952496,2.167190999829897,2.179490543626983,234897748.95700398
2018-01-30,3.137484658243474,3.2786953484749444,2.7143943978263914,2.881035657307678,161108889.1122
2018-01-31,2.604396000332737,2.7959134390160347,2.451328675644197,2.5580243020230204,388884871.2845204
2018-02-01,2.044202730730644,2.2205893029685173,1.903670443995558,1.9216096601983248,281573432.6437007
2018-02-02,1.7935425599511507,1.847270497919805,1.6882923790687159,1.7388436455176237,455730327.11100984
2018-02-05,1.478792357428365,1.483552205515749,1.3977509394192726,1.4665744949431931,285305725.6528274
2018-02-06,1.8182670246588506,1.8635069745581958,1.5672398538776198,1.6826278602155562,253257905.8281647
2018-02-07,1.395926022393212,1.4114492878422855,1.179273708194692,1.3048518167799315,391857907.17448866
2018-02-08,2.0750993761549066,2.2505038896216925,1.8566881642226458,1.9530788910511176,423014892.3567848
2018-02-09,1.9046952003667623,2.019552946762393,1.690585674281601,1.8227674412986905,460190929.44013476
2018-02-12,1.5655879909434394,1.6280790277459862,1.3705609428005776,1.4496902985829812,234595962.71640432
2018-02-13,1.613007627154296,1.736814424230349,1.5558960225929264,1.5811605831562152,450737319.66333157
2018-02-14,2.183845164234033,2.2409643476269507,1.893466957033746,2.0211275669474165,218594431.544106
2018-02-15,1.7772733122190603,1.9379624832134024,1.7395296651394168,1.7666090812258912,456353394.9778358
2018-02-16,1.1686853318201056,1.1918513758291165,0.9995294984269263,1.0643222756407662,489080265.4131909
2018-02-20,2.029277019916702,2.19261455709401,1.9427064294398888,1.9439311370385124,234963703.92278036
2018-02-21,1.8898756772456933,1.9156521578027228,1.6368621162612844,1.7708415970891347,176109069.48966888
2018-02-22,1.5078201839929763,1.5271909043333298,1.3332137665410553,1.4391494991415932,283439505.3074459
2018-02-23,1.8268008856705813,1.8484665169993286,1.6096500069903978,1.6908378472699495,184526907.0368803
2018-02-26,1.559394962664466,1.6438763738638484,1.4544924493784441,1.5083812679518087,400461097.59855497
2018-02-27,2.8224778580878636,2.8305842966716885,2.5621399976334613,2.6380696433959248,491772961.3297995
2018-02-28,2.009328432446011,2.109868536626089,1.9295661270797468,2.003954813508974,267678583.89298022
2018-03-01,1.9422261233583722,1.952879022630057,1.6674631065696968,1.8231105504365348,88811445.0581972
2018-03-02,2.0015303937534705,2.1761899467465655,1.8551149216231302,1.8995767176977278,179611381.01063722
2018-03-05,3.2910170915295756,3.5579006316496833,2.83974279219731,3.0855619140508517,295185879.3443013
2018-03-06,2.586830976171766,2.792640447614546,2.3399162095465877,2.4374308236474507,380091908.09126186
2018-03-07,2.8930462234297663,2.9556698871898095,2.610512391951561,2.677976050830406,268571087.2134849
2018-03-08,2.8023451874753347,2.8977723424661503,2.4914901617810306,2.5862732421075014,417220614.0998586
2018-03-09,3.2552698133382933,3.383273360470971,2.948274469412456,3.223950484063048,494527922.82033175
2018-03-12,3.993042986645089,4.055126335258247,3.716126268499009,3.831823100808796,295317951.5453465
2018-03-13,4.055957411030619,4.274646122456349,3.6591015392106963,3.9702444482424206,213076921.1416145
2018-03-14,4.107438068599724,4.222704172433522,3.760949716946328,4.056391469027447,306196456.8155645
2018-03-15,4.6537476454796876,4.691312872057913,4.2535785703218965,4.579488106946976,482519457.2409314
2018-03-16,5.007590400693703,5.2972872873794685,4.267702077024768,4.607377795405319,373587208.42798877
2018-03-19,4.936538390487415,5.306061363615117,4.685289561545831,4.769056542366217,234714146.721366
2018-03-20,5.427048230151828,5.6187388458097764,4.947006729499484,5.1701921754124545,378290808.7206775
2018-03-21,4.900051605953536,5.327116946915734,4.5226955876692525,4.729378884279151,258756299.13398638
2018-03-22,5.282385090093425,5.298707600616728,4.6123393709901634,4.9612071272357365,309477094.02831185
2018-03-23,5.521106016819375,5.566035925841537,4.80648024883899,5.297794409541011,424196170.32439625
2018-03-26,6.83183954730124,6.981384019836798,5.933794694597498,6.349848089587691,400023441.7259741
2018-03-27,6.86752856637226,7.015330444885201,6.5583019850302895,6.58587304977876,256553312.40467325
2018-03-28,6.854868527291423,7.329296443609791,5.710318305143212,6.286978946297768,244956924.13747448
