Date,Open,High,Low,Close,Volume
2018-01-02,7.482578484213476,7.808195013732974,6.537819613906171,6.903019069133847,50000000.014221795
2018-01-03,7.8841056776992815,8.33144409231804,6.9216795608077195,7.4790108480005575,115784172.00466727
2018-01-04,6.807085211329946,6.985845089440744,6.452136166502625,6.6055742184879795,135643060.8814316
2018-01-05,7.840595852421311,8.207421302200116,7.081372980113803,7.7815793605093235,144317141.0694504
2018-01-08,8.160289010359076,8.881188363969438,7.40581353607073,7.725471401445176,141593362.58191586
2018-01-09,8.539340991562337,8.665165577492848,7.802397822172349,8.42164014980707,214077576.42361906
2018-01-10,8.254356859285535,8.975904667878385,7.641203293216722,7.8952423749860206,155879670.44206068
2018-01-11,9.184716878510587,9.578819880735917,8.406025651033119,8.655186536008078,438339150.0758753
2018-01-12,8.820400813846325,9.109349493738659,8.065432033487102,8.342427189617602,154488260.79175788
2018-01-16,10.117198511566812,10.534693848464656,8.926202374037041,9.280961961018855,196672480.20381486
2018-01-17,9.9818533630798,10.869100684812285,9.647495304757529,9.694597406994031,357718549.0229528
2018-01-18,10.067105997302043,10.516750475656824,9.353034603880511,10.058477292592716,284240990.43953913
2018-01-19,10.833409335811622,10.861899734597511,9.752654157287365,10.012978957521675,219502623.21587974
2018-01-22,10.562875850406543,11.06733440979547,9.3249947189701,9.787184401974645,322384850.5130075
2018-01-23,10.06437711697336,10.679120770387353,9.700023189632756,9.868623693639709,483044658.4303479
2018-01-24,10.827131295502735,11.192657346412851,9.629951176890454,10.077543655937113,359686464.713035
2018-01-25,11.850597929805048,12.82591006366698,10.40705551418281,10.875336182505622,249865470.66412127
2018-01-26,11.339665236782498,11.788299304984816,10.091789303415023,10.910195863805493,220093534.32559526
2018-01-29,12.020257714493916,12.70189545071973,11.009863113375811,11.98967105031948,483434738.50000894
2018-01-30,11.79361723139341,11.90966044143092,11.402971369240783,11.617622927834638,382792543.19112104
2018-01-31,13.106639057434911,14.086342270377576,11.77853042534569,12.016401779271114,471560731.4210101
2018-02-01,11.730451599818142,12.745225427666435,10.269568600475045,10.727574935801048,395968093.90015304
2018-02-02,12.513999460782228,13.548587197346048,10.92759317925864,11.778204256546069,448775674.0881492
2018-02-05,12.19726301378289,13.201879772971877,11.002197699064425,11.422859966468609,381764375.57448906
2018-02-06,12.870972353142191,13.241866964934852,12.496239013734014,12.5186827592899,392276847.487934
2018-02-07,12.786021402621794,13.142501654673762,11.673722987830214,11.938361516970161,314213013.4018204
2018-02-08,11.930653154095602,12.770491758327186,10.98255602522968,11.709760358549405,347658784.20559883
2018-02-09,13.247998686628645,13.300481809454185,12.071919159598107,12.33480262251689,359797986.35913855
2018-02-12,12.863966607598625,13.952699083221793,12.424039945400644,12.60100443120681,494595360.9126529
2018-02-13,12.294004775569833,12.514352790986779,10.795219795245513,11.489375637253403,116598322.26166806
2018-02-14,12.12088467616406,12.549181468767452,10.65926584535338,11.585592756482297,173968797.77413818
2018-02-15,13.233137618307993,14.119663770216569,11.518747718712193,12.268683899442438,102407238.230066
2018-02-16,12.709436197926923,13.444964414494057,11.626636724899498,11.886005049286885,178422275.68444848
2018-02-20,12.044911507620103,12.869814568672082,11.30144439831662,11.591006205362167,50110474.52565718
2018-02-21,12.79391943923029,13.016405076088278,11.210302726492355,11.805667316065842,55760452.05327596
2018-02-22,12.054211742983313,12.947513469221889,11.044048167199463,11.652629305865899,50000000.86975332
2018-02-23,12.998576343801533,13.626024802878682,11.72389619857249,11.972736952107104,67547557.46487087
2018-02-26,11.627764176736612,11.79691858525335,10.29240574633379,11.305724228867772,169802755.59571844
2018-02-27,12.501443269467188,12.8307867008962,10.969229676044353,11.98190708173705,60463659.92572025
2018-02-28,12.725419642297133,13.078685227365726,11.23481220127809,11.790456123182903,50000000.92775586
2018-03-01,11.462778267298557,11.905012625236933,9.809921488473325,10.701925606071592,145546075.04715103
2018-03-02,11.627118020939488,11.742867646891776,10.07122088908083,10.91221011245865,107480081.26466514
2018-03-05,12.143159403601874,12.626638745480125,11.02274623126181,11.556422414269578,60282520.32571936
2018-03-06,10.856028240352412,11.238376805007272,9.914992741925385,10.803448885241671,143979242.43215072
2018-03-07,11.431870347737549,11.579094252713428,10.791553733103177,11.40268251961587,58631333.21355015
2018-03-08,11.13473941443988,11.883094877371752,9.990130675638456,10.584702532207208,120563849.70661911
2018-03-09,10.147199812541063,10.74319167402017,9.595234047978265,9.981039511595283,496242463.28789246
