Date,Open,High,Low,Close,Volume
2018-01-02,117.71158143668197,117.71370630270819,107.07815134493876,114.78078743363736,50000000.01303323
2018-01-03,120.56435919855852,129.98049691201578,104.4245142018666,114.54404953527606,50000000.32323406
2018-01-04,113.88555286138732,115.95490613767868,98.85519189108373,107.51733866335704,90644627.34092508
2018-01-05,112.00301146441856,115.23307998504357,97.69083130718326,107.08245984612022,74210350.17372173
2018-01-08,120.96651996356455,123.57912683928467,109.08870507077265,114.13095899604006,69367932.5111396
2018-01-09,125.9026084876469,134.69624417068675,110.76480880178205,116.03399982192543,124119837.33094166
2018-01-10,126.37720575903452,126.97190655299052,117.6363645462312,117.8207482567716,159841943.40286678
2018-01-11,127.44334610887496,129.920632100758,110.80559137309348,118.38876645697235,131898119.80874628
2018-01-12,122.35553501425211,125.41840420313363,108.7669936215153,112.86656217139742,50000000.09885723
2018-01-16,118.07485289125621,118.68356329678575,103.90258204469977,114.40593570833376,50000000.18948883
2018-01-17,116.26935768894383,126.78392267891023,115.6637935482057,115.73589603577175,54524934.05484781
2018-01-18,119.49915895275497,126.76197835669295,102.93576197331416,109.84747924954353,154860117.81455594
2018-01-19,119.66070536386798,127.6793260459851,104.3348581894625,112.44420148532544,50000000.3611388
2018-01-22,124.8536687195149,133.5040231211342,113.65691954626293,114.53927480815021,50000000.67125759
2018-01-23,121.31928050552288,125.323066260206,111.8381956660028,117.75726587016668,66493738.46160327
2018-01-24,124.21705417595491,128.7202724419054,117.61946287337058,119.80425806199133,92674761.07461667
2018-01-25,121.66601426108018,127.59156898029326,110.73448279982188,115.45895162359405,50018817.873681374
2018-01-26,122.8412495575382,125.08202527326117,108.71437432978868,119.08377585780595,184869022.60811654
2018-01-29,117.2388248913041,124.21119938482282,112.20272167914393,113.76600946451308,50000000.47325448
2018-01-30,115.79449541259314,120.08000613415327,105.15442459325286,110.3054026884257,63286508.51085876
2018-01-31,124.2077499292911,127.59370112017112,115.12951537419988,117.60349916595105,119669828.43359561
2018-02-01,115.1264741059322,117.68871936925328,107.71035554788219,109.31535709801753,196005382.1787282
2018-02-02,121.01451218892683,130.47555153743292,108.04104190624466,110.98163466716014,79097517.84973103
2018-02-05,125.87332525527283,132.03538321594925,112.7935713195956,118.1861871094716,123076292.3488764
2018-02-06,115.39439686003608,116.68997174507017,102.7467434526976,110.81560698311205,153679016.10191283
2018-02-07,123.64687972643964,127.19847347070048,113.04617169623629,114.92055363441375,50000000.72302297
2018-02-08,117.29915223847065,124.51753029569771,111.35412858608186,116.4860984438286,65541446.370121144
2018-02-09,116.3903742642588,124.04401019967138,107.22994560351349,115.77866453741261,50000000.72359351
